mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,estimator,n_tokens,tokenizer,param_C,param_fit_intercept,param_penalty,param_solver,param_n_neighbors,param_p,param_weights
0.00624840259552002,0.0012732572641887244,0.0009135723114013672,0.00019369096018751592,0.1,True,"{'alpha': 0.1, 'fit_prior': True}",0.7035830618892508,0.6938110749185668,0.6921824104234527,0.6758957654723127,0.6921824104234527,0.6970684039087948,0.6986970684039088,0.7133550488599348,0.6856677524429967,0.7014681892332789,0.695391118597595,0.009685994529159784,5,MultinomialNB,300,roberta-base,,,,,,,
0.005216288566589356,0.0005225238175955069,0.00090484619140625,0.00017966736900300063,0.1,False,"{'alpha': 0.1, 'fit_prior': False}",0.7149837133550488,0.744299674267101,0.741042345276873,0.6938110749185668,0.741042345276873,0.7312703583061889,0.7345276872964169,0.7263843648208469,0.6889250814332247,0.7389885807504079,0.7255275225701547,0.01893825277453946,3,MultinomialNB,300,roberta-base,,,,,,,
0.006308698654174804,0.0011850465769125582,0.0010805368423461915,0.0003098400096892183,0.5,True,"{'alpha': 0.5, 'fit_prior': True}",0.7035830618892508,0.6938110749185668,0.6921824104234527,0.6742671009771987,0.6889250814332247,0.6954397394136808,0.6970684039087948,0.7149837133550488,0.6872964169381107,0.7014681892332789,0.6949025192490608,0.010269796232973569,6,MultinomialNB,300,roberta-base,,,,,,,
0.005646252632141113,0.0007906554341990028,0.0009318113327026368,0.00018158779938405478,0.5,False,"{'alpha': 0.5, 'fit_prior': False}",0.7149837133550488,0.741042345276873,0.7312703583061889,0.6954397394136808,0.737785016286645,0.7361563517915309,0.737785016286645,0.7296416938110749,0.6872964169381107,0.7422512234910277,0.7253651874956826,0.018605276933061722,4,MultinomialNB,300,roberta-base,,,,,,,
0.00556643009185791,0.001120453585523966,0.0008719921112060547,0.00011763149388385665,1.0,True,"{'alpha': 1.0, 'fit_prior': True}",0.7019543973941368,0.6954397394136808,0.6905537459283387,0.6726384364820847,0.6905537459283387,0.6938110749185668,0.6954397394136808,0.7133550488599348,0.6889250814332247,0.7014681892332789,0.6944139199005266,0.010009779359931371,7,MultinomialNB,300,roberta-base,,,,,,,
0.005131292343139649,0.001111798654340881,0.001099538803100586,0.0003522210176280897,1.0,False,"{'alpha': 1.0, 'fit_prior': False}",0.7100977198697068,0.737785016286645,0.737785016286645,0.7003257328990228,0.741042345276873,0.745928338762215,0.741042345276873,0.739413680781759,0.6905537459283387,0.7455138662316476,0.7289487807599725,0.019415736829636474,2,MultinomialNB,300,roberta-base,,,,,,,
0.004604458808898926,0.001178317714548053,0.000861501693725586,0.0001258870507566128,1.5,True,"{'alpha': 1.5, 'fit_prior': True}",0.7035830618892508,0.6970684039087948,0.6905537459283387,0.6710097719869706,0.6872964169381107,0.6921824104234527,0.6954397394136808,0.7133550488599348,0.6856677524429967,0.6998368678629691,0.6935993219654499,0.010809716922989574,8,MultinomialNB,300,roberta-base,,,,,,,
0.005095744132995605,0.00047171112501111993,0.0008295536041259766,0.0002134394495352689,1.5,False,"{'alpha': 1.5, 'fit_prior': False}",0.7214983713355049,0.7361563517915309,0.747557003257329,0.7068403908794788,0.747557003257329,0.744299674267101,0.747557003257329,0.742671009771987,0.7003257328990228,0.7455138662316476,0.733997640694826,0.017022799349843278,1,MultinomialNB,300,roberta-base,,,,,,,
0.3832754611968994,0.05053306743027445,0.0009233713150024414,0.00018970412008565245,,,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.7214983713355049,0.7084690553745928,0.7198697068403909,0.7035830618892508,0.7166123778501629,0.7052117263843648,0.7068403908794788,0.747557003257329,0.7052117263843648,0.7096247960848288,0.7144478216280269,0.012591840377853413,20,LogisticRegression,300,roberta-base,0.1,True,l1,liblinear,,,
1.4693867444992066,0.09773441129231501,0.0008186817169189454,6.094491889266658e-05,,,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.7214983713355049,0.7035830618892508,0.7198697068403909,0.6938110749185668,0.7198697068403909,0.7035830618892508,0.7035830618892508,0.749185667752443,0.7003257328990228,0.7079934747145188,0.712330292096859,0.015137631523272826,23,LogisticRegression,300,roberta-base,0.1,True,l1,saga,,,
0.1334052562713623,0.006113773073971187,0.0009015321731567383,0.00016007157956485777,,,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.7084690553745928,0.7166123778501629,0.7198697068403909,0.6970684039087948,0.7100977198697068,0.7068403908794788,0.7133550488599348,0.7280130293159609,0.7084690553745928,0.7210440456769984,0.7129838833950614,0.00831686247948596,22,LogisticRegression,300,roberta-base,0.1,True,l2,liblinear,,,
0.8844138383865356,0.020866370626952183,0.000960087776184082,0.0001534176946552968,,,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.7117263843648208,0.7149837133550488,0.7198697068403909,0.7068403908794788,0.7198697068403909,0.7182410423452769,0.7149837133550488,0.7345276872964169,0.7166123778501629,0.7226753670473083,0.7180330090174344,0.006971935968822632,18,LogisticRegression,300,roberta-base,0.1,True,l2,saga,,,
0.16665549278259278,0.012689358740967632,0.0008644342422485351,0.00011431518492317976,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.7166123778501629,0.7052117263843648,0.7231270358306189,0.7019543973941368,0.7166123778501629,0.7068403908794788,0.7100977198697068,0.744299674267101,0.7052117263843648,0.7177814029363785,0.7147748829646476,0.011787147633278185,19,LogisticRegression,300,roberta-base,0.1,False,l1,liblinear,,,
0.3503438949584961,0.027745114592320468,0.0008373498916625976,0.00011309882067444407,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.7198697068403909,0.7003257328990228,0.7198697068403909,0.6905537459283387,0.7166123778501629,0.7052117263843648,0.7035830618892508,0.7361563517915309,0.6970684039087948,0.7128874388254486,0.7102138253157696,0.01278146968928978,24,LogisticRegression,300,roberta-base,0.1,False,l1,saga,,,
0.18620376586914061,0.038300975738892434,0.000942063331604004,0.00019484371061551073,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.7100977198697068,0.7149837133550488,0.7198697068403909,0.6986970684039088,0.7100977198697068,0.7084690553745928,0.7166123778501629,0.7312703583061889,0.7117263843648208,0.7210440456769984,0.7142868149911525,0.008304835145217545,21,LogisticRegression,300,roberta-base,0.1,False,l2,liblinear,,,
0.18133277893066407,0.008618837656517615,0.0008159875869750977,8.44634789887191e-05,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.7214983713355049,0.7182410423452769,0.7214983713355049,0.7052117263843648,0.7198697068403909,0.7182410423452769,0.7149837133550488,0.7361563517915309,0.7149837133550488,0.7243066884176182,0.7194990727505567,0.0074617716453474385,17,LogisticRegression,300,roberta-base,0.1,False,l2,saga,,,
1.4972044944763183,0.05222969654637391,0.0008032083511352539,2.5023151520682642e-05,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.8127035830618893,0.8127035830618893,0.8159609120521173,0.7931596091205212,0.8061889250814332,0.8241042345276873,0.8175895765472313,0.8224755700325733,0.7850162866449512,0.8042414355628059,0.8094143715693098,0.011892697736253444,9,LogisticRegression,300,roberta-base,0.5,True,l1,liblinear,,,
1.7104490995407104,0.04415063307065207,0.0008937358856201172,0.00016972774666491354,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.8338762214983714,0.8143322475570033,0.8306188925081434,0.7964169381107492,0.8208469055374593,0.8289902280130294,0.8192182410423453,0.8403908794788274,0.7964169381107492,0.8156606851549756,0.8196768177011654,0.014019561983585479,5,LogisticRegression,300,roberta-base,0.5,True,l1,saga,,,
0.2657473087310791,0.057132473766643134,0.0009831905364990235,0.00016065098893924495,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.7654723127035831,0.7687296416938111,0.7736156351791531,0.754071661237785,0.762214983713355,0.752442996742671,0.7638436482084691,0.7687296416938111,0.7345276872964169,0.7781402936378466,0.7621788502106902,0.011874819511488024,15,LogisticRegression,300,roberta-base,0.5,True,l2,liblinear,,,
0.9337728261947632,0.044865953798481704,0.0009003400802612305,0.00020853125475346604,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.7866449511400652,0.7801302931596091,0.7882736156351792,0.7785016286644951,0.7915309446254072,0.7833876221498371,0.7882736156351792,0.7996742671009772,0.745928338762215,0.800978792822186,0.784332406969515,0.01458810714248476,13,LogisticRegression,300,roberta-base,0.5,True,l2,saga,,,
0.30913290977478025,0.026085250573079345,0.0008595705032348633,0.00011096042935020832,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.8029315960912052,0.8192182410423453,0.8094462540716613,0.7850162866449512,0.8078175895765473,0.8127035830618893,0.8094462540716613,0.8159609120521173,0.7866449511400652,0.7911908646003263,0.804037653235277,0.011623632587420205,10,LogisticRegression,300,roberta-base,0.5,False,l1,liblinear,,,
0.47320868968963625,0.06675527178276268,0.00089874267578125,0.00017485177768199032,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.8289902280130294,0.8175895765472313,0.8273615635179153,0.7980456026058632,0.8143322475570033,0.8289902280130294,0.8192182410423453,0.8289902280130294,0.7882736156351792,0.8058727569331158,0.8157664287877742,0.013579825834806138,6,LogisticRegression,300,roberta-base,0.5,False,l1,saga,,,
0.24700160026550294,0.051394303328594966,0.0008685827255249023,0.00011583111938980125,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.760586319218241,0.7671009771986971,0.7703583061889251,0.749185667752443,0.762214983713355,0.755700325732899,0.758957654723127,0.7687296416938111,0.7312703583061889,0.7732463295269169,0.7597350564054605,0.011729680398910597,16,LogisticRegression,300,roberta-base,0.5,False,l2,liblinear,,,
0.1829765558242798,0.010417657068133001,0.0009333610534667969,0.00017220994928730918,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.7833876221498371,0.7801302931596091,0.7899022801302932,0.7736156351791531,0.7801302931596091,0.7817589576547231,0.7850162866449512,0.7980456026058632,0.744299674267101,0.8042414355628059,0.7820528080513947,0.01524547895658131,14,LogisticRegression,300,roberta-base,0.5,False,l2,saga,,,
2.8042819499969482,0.17400302493329717,0.0009519577026367188,0.00016320795070437486,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.8306188925081434,0.8322475570032574,0.8371335504885994,0.8208469055374593,0.8241042345276873,0.8338762214983714,0.8355048859934854,0.8485342019543974,0.7980456026058632,0.8189233278955954,0.8279835380012861,0.012910545164856754,3,LogisticRegression,300,roberta-base,1.0,True,l1,liblinear,,,
1.8852491617202758,0.04276762949109655,0.0008858680725097656,0.0001365783988276078,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.8452768729641694,0.8208469055374593,0.8534201954397395,0.8241042345276873,0.8371335504885994,0.8517915309446255,0.8469055374592834,0.8517915309446255,0.8013029315960912,0.8270799347471451,0.8359653224649426,0.016318859540046006,1,LogisticRegression,300,roberta-base,1.0,True,l1,saga,,,
0.27549898624420166,0.07370407073575225,0.0008911848068237305,0.0001592424961901181,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.7915309446254072,0.8013029315960912,0.7996742671009772,0.7785016286644951,0.7980456026058632,0.7899022801302932,0.7931596091205212,0.8061889250814332,0.757328990228013,0.8042414355628059,0.7919876614715899,0.013868724246042692,11,LogisticRegression,300,roberta-base,1.0,True,l2,liblinear,,,
0.9465355634689331,0.049850460709237036,0.0009076356887817383,0.00019529949743093242,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.8208469055374593,0.8127035830618893,0.8224755700325733,0.8013029315960912,0.8175895765472313,0.8192182410423453,0.8110749185667753,0.8241042345276873,0.7882736156351792,0.8140293637846656,0.8131618940331897,0.010426897431619711,7,LogisticRegression,300,roberta-base,1.0,True,l2,saga,,,
0.36905817985534667,0.021193454198750517,0.0008664608001708984,0.00011899021045006614,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.8306188925081434,0.8322475570032574,0.8289902280130294,0.8078175895765473,0.8224755700325733,0.8273615635179153,0.8322475570032574,0.8338762214983714,0.7899022801302932,0.8091353996737357,0.8214672858957124,0.013774088342757467,4,LogisticRegression,300,roberta-base,1.0,False,l1,liblinear,,,
1.0059516906738282,0.2073406442868919,0.0009836435317993164,0.00023659934841344956,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.8403908794788274,0.8208469055374593,0.8371335504885994,0.8241042345276873,0.8403908794788274,0.8403908794788274,0.8452768729641694,0.8436482084690554,0.8013029315960912,0.8270799347471451,0.8320565276766689,0.013048945388564225,2,LogisticRegression,300,roberta-base,1.0,False,l1,saga,,,
0.33691842555999757,0.07128766738060492,0.0010784149169921875,0.00029200545157451776,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.7899022801302932,0.7947882736156352,0.7915309446254072,0.7719869706840391,0.7882736156351792,0.7899022801302932,0.7882736156351792,0.8045602605863192,0.752442996742671,0.8075040783034257,0.7879165316088442,0.014970753217502231,12,LogisticRegression,300,roberta-base,1.0,False,l2,liblinear,,,
0.20989446640014647,0.011704671057174343,0.0008955955505371094,0.00015308764693132575,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.8192182410423453,0.8078175895765473,0.8224755700325733,0.7980456026058632,0.8078175895765473,0.8208469055374593,0.8094462540716613,0.8175895765472313,0.7817589576547231,0.8156606851549756,0.8100676971799927,0.011824410893020625,8,LogisticRegression,300,roberta-base,1.0,False,l2,saga,,,
0.002667999267578125,0.0005363670106247339,0.4509708881378174,0.01374917733779942,,,"{'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",0.8403908794788274,0.8322475570032574,0.8208469055374593,0.8175895765472313,0.8566775244299675,0.8371335504885994,0.8452768729641694,0.8452768729641694,0.8094462540716613,0.8368678629690048,0.8341753856454346,0.013694702425836012,9,KNeighborsClassifier,300,roberta-base,,,,,2.0,1.0,uniform
0.0025385141372680662,0.0003846213276711677,0.39385459423065183,0.009409844416918571,,,"{'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",0.8208469055374593,0.8175895765472313,0.8241042345276873,0.8078175895765473,0.8306188925081434,0.8289902280130294,0.8403908794788274,0.8061889250814332,0.7866449511400652,0.8058727569331158,0.816906493934354,0.014793047598397079,11,KNeighborsClassifier,300,roberta-base,,,,,2.0,1.0,distance
0.002688288688659668,0.00033379412113281775,0.4760242223739624,0.08234345182116709,,,"{'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",0.8289902280130294,0.8192182410423453,0.8420195439739414,0.8159609120521173,0.8257328990228013,0.8371335504885994,0.8599348534201955,0.8387622149837134,0.8045602605863192,0.8303425774877651,0.8302655281070827,0.014653981017059965,10,KNeighborsClassifier,300,roberta-base,,,,,2.0,2.0,uniform
0.0027620077133178713,0.0006461727113336177,0.3960908889770508,0.04211139409395807,,,"{'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",0.8094462540716613,0.8094462540716613,0.8175895765472313,0.8078175895765473,0.8224755700325733,0.8371335504885994,0.8355048859934854,0.8061889250814332,0.7866449511400652,0.8091353996737357,0.8141382956676994,0.014123815697256674,12,KNeighborsClassifier,300,roberta-base,,,,,2.0,2.0,distance
0.002484893798828125,0.0010311499479353024,0.4392419338226318,0.037340700975813323,,,"{'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.8387622149837134,0.8452768729641694,0.8517915309446255,0.8436482084690554,0.8501628664495114,0.8469055374592834,0.8583061889250815,0.8517915309446255,0.7899022801302932,0.8401305057096248,0.8416677736979983,0.018135153875652097,4,KNeighborsClassifier,300,roberta-base,,,,,5.0,1.0,uniform
0.002607107162475586,0.000442162344673263,0.4239125967025757,0.028660947184469158,,,"{'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.8387622149837134,0.8371335504885994,0.8550488599348535,0.8469055374592834,0.8289902280130294,0.8501628664495114,0.8566775244299675,0.8583061889250815,0.8045602605863192,0.8368678629690048,0.8413415094239364,0.015393009848572215,5,KNeighborsClassifier,300,roberta-base,,,,,5.0,1.0,distance
0.0022266626358032225,0.0003067537773582228,0.35643763542175294,0.01618455580084902,,,"{'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.8566775244299675,0.8338762214983714,0.8420195439739414,0.8387622149837134,0.8110749185667753,0.8517915309446255,0.8485342019543974,0.8501628664495114,0.8045602605863192,0.8287112561174551,0.8366170539505078,0.016559093506837038,8,KNeighborsClassifier,300,roberta-base,,,,,5.0,2.0,uniform
0.002443671226501465,0.0004105053437734104,0.37481496334075926,0.0166403705724791,,,"{'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.8501628664495114,0.8371335504885994,0.8469055374592834,0.8257328990228013,0.8192182410423453,0.8566775244299675,0.8534201954397395,0.8452768729641694,0.8094462540716613,0.833605220228385,0.8377579161596463,0.014848772894361862,7,KNeighborsClassifier,300,roberta-base,,,,,5.0,2.0,distance
0.0025307893753051757,0.0004282730721862182,0.45835955142974855,0.020413743851083452,,,"{'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.8387622149837134,0.8273615635179153,0.8550488599348535,0.8420195439739414,0.8469055374592834,0.8485342019543974,0.8550488599348535,0.8550488599348535,0.8175895765472313,0.8433931484502447,0.8429712366691288,0.011792889447609891,3,KNeighborsClassifier,300,roberta-base,,,,,10.0,1.0,uniform
0.002403545379638672,0.0003140602396254111,0.4609592199325562,0.017375183286138948,,,"{'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.8534201954397395,0.8355048859934854,0.8599348534201955,0.8517915309446255,0.8452768729641694,0.8534201954397395,0.8485342019543974,0.8680781758957655,0.8159609120521173,0.8433931484502447,0.8475314972554479,0.013520601220770909,1,KNeighborsClassifier,300,roberta-base,,,,,10.0,1.0,distance
0.0025562763214111326,0.0004105415878625863,0.3617673635482788,0.01566001045304391,,,"{'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",0.8452768729641694,0.8485342019543974,0.8469055374592834,0.8436482084690554,0.8257328990228013,0.8501628664495114,0.8550488599348535,0.8469055374592834,0.8078175895765473,0.8287112561174551,0.8398743829407358,0.013804521014043707,6,KNeighborsClassifier,300,roberta-base,,,,,10.0,2.0,uniform
0.002767038345336914,0.0006403847833846603,0.3630492687225342,0.016213481405846917,,,"{'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",0.8583061889250815,0.8469055374592834,0.8566775244299675,0.8501628664495114,0.8273615635179153,0.8566775244299675,0.8485342019543974,0.8599348534201955,0.8045602605863192,0.8368678629690048,0.8445988384141645,0.01651247959074188,2,KNeighborsClassifier,300,roberta-base,,,,,10.0,2.0,distance
